idx,status,contact,legal_code,name
316,폐업,356-7588,서울특별시 은평구 녹번동 117-88번지 2층,더탑동물병원
317,폐업,,서울특별시 은평구 응암동 598-5번지 1층,참사랑동물병원
318,폐업,02-2237-7582,서울특별시 중구 신당동 844번지 남산타운,그녀의 동물병원
319,폐업,02-742-6021,서울특별시 중구 신당동 432-90번지,올댓동물병원
320,폐업,02-358-7582,서울특별시 은평구 대조동 223-13번지,연서동물종합병원
321,폐업,02-3152-8575,서울특별시 은평구 수색동 75번지 디엠씨 자이1단지(DMC 자이1) 107호,디엠씨(DMC)동물병원
322,폐업,372-8472,서울특별시 은평구 수색동 376-5   번지,수색동물병원
323,폐업,385-1350,서울특별시 은평구 갈현동 391-40  번지,갈현동물병원
324,폐업,2207-9181,서울특별시 중랑구 면목동 153-33  번지,진영동물병원
325,폐업,2207-9931,서울특별시 중랑구 면목동 353-25번지,제일동물병원
326,폐업,491-1865,서울특별시 중랑구 면목동 144-24번지,우리들동물병원
327,폐업,2208-7540,서울특별시 중랑구 면목동 166-44  번지,하나동물병원
328,폐업,,서울특별시 중랑구 면목동 353-25  번지,제일동물병원
329,폐업,2638-0644,서울특별시 영등포구 대림동 700-1번지,와우동물병원
330,폐업,831-6817,서울특별시 영등포구 신길동 1613번지,인성동물병원
331,폐업,2633-9991,서울특별시 영등포구 당산동1가 348번지,영등포동물병원
332,폐업,841-8341,서울특별시 영등포구 신길동 296-12번지,도림동물병원
333,폐업,2635-7582,서울특별시 영등포구 당산동6가 3-12  번지,토론토동물병원
334,폐업,2208-7540,서울특별시 중랑구 면목동 166-44  번지,하나동물병원
335,폐업,2208-7540,서울특별시 중랑구 면목동 166-44  번지,하나동물병원
336,폐업,2207-9181,서울특별시 중랑구 면목동 153-33번지,진영동물병원
337,폐업,494-5575,서울특별시 중랑구 상봉동 268-37번지,해피데이동물병원
338,폐업,2207-7500,서울특별시 중랑구 면목동 67-4번지,다음동물병원
339,폐업,845-3368,서울특별시 영등포구 신길동 4662번지,대림동물병원
340,폐업,373-1020,서울특별시 서대문구 남가좌동 268-28번지,모래내동물병원
341,폐업,,서울특별시 서대문구 홍은동 409-10번지,예일동물병원
342,폐업,303-0075,서울특별시 서대문구 남가좌동 334-36  번지,대화동물병원
343,폐업,304-0075,서울특별시 서대문구 북가좌동 105-4번지,햇살동물병원
344,폐업,364-7575,서울특별시 서대문구 충정로3가 44-1   번지,재원동물병원
345,폐업,2207-9181,서울특별시 중랑구 면목동 153-33  번지,진영동물병원
346,폐업,2208-7540,서울특별시 중랑구 면목동 166-44  번지,칸동물병원
347,폐업,2207-9181,서울특별시 중랑구 면목동 153-33  번지,진영동물병원
348,폐업,02-2207-9181,서울특별시 중랑구 면목동 153-33 바하피아노학원,진영동물병원
349,폐업,738-7533,서울특별시 서대문구 홍제동 90-67  번지,차지우동물병원
350,폐업,031-572-2852,경기도 구리시 갈매동 596번지 갈매역아이파크,소망동물의료센터
351,폐업,055-586-0085,경상남도 함안군 대산면 구혜리 317-27,현대동물병원
352,폐업,955-8400,서울특별시 도봉구 도봉동 562-26번지,도담동물병원
353,폐업,,경기도 고양시 일산서구 덕이동 263-19 양우로데오메인타운,미래동물병원
354,폐업,,충청남도 천안시 서북구 성환읍 성환리 449-476번지 삼성화재,현대동물병원
355,폐업,954-0075,서울특별시 도봉구 도봉동 601-51번지,연동물병원펫샵
356,폐업,043-881-5566,충청북도 음성군 대소면 성본리 산 91-11,중부동물병원
357,폐업,,경기도 용인시 기흥구 영덕동 986-8번지,메디스동물의료센터
358,폐업,,경기도 포천시 영중면 성동리 895-6번지,팜스플랜동물병원
359,폐업,054-462-0075,경상북도 구미시 광평동 792-21번지 홈플러스 구미광평점,도그플러스동물병원
360,폐업,,전라남도 영암군 신북면 이천리 432-1번지,신성
361,폐업,053-614-2034,대구광역시 달성군 현풍읍 부리 416-1번지,달창동물병원
362,폐업,053-632-5238,대구광역시 달서구 진천동 90-1   번지,월배가축병원
363,폐업,053-581-2202,대구광역시 달서구 이곡동 1043-3   번지,경북동물병원
364,폐업,053-642-5931,대구광역시 달서구 상인동 229번지,상인동물병원
365,폐업,053-653-7233,대구광역시 달서구 송현동 161번지 22통5반 금성아파트 107호,구일동물병원
366,폐업,053-625-9088,대구광역시 달서구 성당동 211-1번지,종합동물병원
367,폐업,053-551-8304,대구광역시 달서구 감삼동 64-10번지,정성동물병원
368,폐업,053-563-7585,대구광역시 달서구 용산동 208-27번지 2층,죽전동물병원
369,폐업,,대구광역시 동구 신암동 799-1   번지,열린동물병원
370,폐업,959-0121,대구광역시 동구 효목동 64-6   번지,21세기종합동물병원
371,폐업,,대구광역시 동구 방촌동 857-124 번지,가리온동물병원
372,폐업,053-651-3988,대구광역시 달서구 두류동 74-21번지,상지동물병원
373,폐업,053-639-4455,대구광역시 달서구 상인동 1463-7   번지,에이스동물병원
374,폐업,053-637-0975,대구광역시 달서구 상인동 319-5   번지,진천동물병원
375,폐업,053-636-1118,대구광역시 달서구 진천동 482-24  번지,대곡동물병원
376,폐업,,대구광역시 달서구 이곡동 1192번지 우방상가 119동 104호,펫 월드 동물병원
377,폐업,527-7975,대구광역시 달서구 장기동 555-21  번지,페츠업동물병원
378,폐업,943-7576,대구광역시 동구 신암동 149-11  번지,미래동물병원
379,폐업,742-0210,대구광역시 동구 신천동 399-13번지 7통1반,효목동물병원
380,폐업,961-8578,대구광역시 동구 신기동 563번지,위너스F&C동물병원
381,폐업,952-7227,대구광역시 동구 신암동 799-1   번지,열린동물병원
382,폐업,,대구광역시 동구 신서동 553-9번지,우리 동물 병원
383,폐업,053-607-2754,대구광역시 동구 율하동 1117번지 4층,쿨펫 동물병원
384,폐업,,대구광역시 동구 율하동 1445번지 A동 101호,튼튼동물병원
385,폐업,053-559-8275,대구광역시 달서구 용산동 221번지 우방죽전상가 108호,장기종합동물병원
386,폐업,984-1273,대구광역시 동구 불로동 460-23  번지,아양동물병원
387,폐업,984-1273,대구광역시 동구 불로동 460-23번지,아양동물병원
388,폐업,942-0805,대구광역시 동구 신암동 1196-57  번지,다사랑종합동물병원
389,폐업,,대구광역시 동구 신천동 522-3   번지,대구동물병원
390,폐업,961-7533,대구광역시 동구 신기동 25-5번지,반야월동물병원
391,폐업,,대구광역시 동구 신서동 1255-402번지,쿨펫
392,폐업,965-7975,대구광역시 동구 신서동 520-1   번지,쿨펫동물병원
393,폐업,984-1273,대구광역시 동구 불로동 460-23  번지,아양동물병원
394,폐업,983-7975,"대구광역시 동구 검사동 908-5번지 지하1층 13,14",쿨펫동물병원
395,폐업,984-1273,대구광역시 동구 불로동 460-23 번지,아양동물병원
396,폐업,053-655-0888,대구광역시 달서구 송현동 1919-18번지,정든동물병원
397,폐업,655-1192,대구광역시 달서구 송현동 1943번지 앞산청구제네스상가 109동 103호,두리원동물병원
398,폐업,"636-2347,",대구광역시 달서구 상인동 1557번지,Dr.Lee동물병원
399,폐업,753-9301,대구광역시 동구 효목동 291-13,신라동물병원
400,폐업,053-965-8843,대구광역시 동구 율하동 1107번지,우리가족 동물병원
401,폐업,053-983-2119,대구광역시 동구 방촌동 1002-11번지,제네시스 동물병원
402,폐업,568-9119,대구광역시 달서구 용산동 934-2번지,새롬동물병원
403,폐업,,대구광역시 수성구 신매동 566-3   번지,쿨펫동물병원시지점
404,폐업,765-4128,대구광역시 수성구 범어동 805-17번지,기 동물병원
405,폐업,783-1717,대구광역시 수성구 지산동 1268-14번지,예일동물병원
406,폐업,759-7533,대구광역시 수성구 범어동 614-3번지 태왕유성하이빌 205동 108호,아주동물병원
407,폐업,794-7975,대구광역시 수성구 신매동 261-16번지,생명나무 동물병원
408,폐업,792-5544,대구광역시 수성구 신매동 261-9번지,드림동물병원
409,폐업,741-7573,대구광역시 수성구 만촌동 1036-22번지,우리동물병원
410,폐업,792-7788,대구광역시 수성구 노변동 23-4번지,박용남동물병원
411,폐업,765-7585,대구광역시 수성구 황금동 231-5번지,참사랑동물병원
412,폐업,792-5544,대구광역시 수성구 신매동 261-9번지,드림동물병원
413,폐업,792-5544,대구광역시 수성구 신매동 261-9번지,드림동물병원
414,폐업,767-1177,대구광역시 수성구 황금동 889-5번지,황금동물병원
415,폐업,792-7788,대구광역시 수성구 신매동 280번지 효성백년가약 402동 17호,김수영동물병원
416,폐업,745-2375,대구광역시 수성구 범어동 808번지 쌍용예가 101동 111호,누리 동물병원
417,폐업,638-1558,대구광역시 달서구 진천동 595-26번지,(주)초록동물병원
418,폐업,654-3175,대구광역시 달서구 송현동 195-1,삼일동물병원
419,폐업,053-636-7555,대구광역시 달서구 상인동 1596번지 상인화성파크드림1단지아파트 1222동 211호,파크웰동물병원
420,폐업,593-8578,대구광역시 달서구 파호동 83-9번지,위너스F&C 동물병원
421,폐업,053-633-0683,대구광역시 달서구 대천동 555번지 이마트월배점 3층,쿨펫 동물병원 월배
422,폐업,"568-9118,9119",대구광역시 달서구 용산동 934-2번지,대구동물의료센터
423,폐업,623-9730,대구광역시 달서구 송현동 798-318번지,CS KIM EQUINE CLINIC(김창식동물병원)
424,폐업,535930087,대구광역시 달서구 이곡동 1310-13번지,에이스동물병원
425,폐업,636-1118,대구광역시 달서구 진천동 482-24  번지,대곡동물병원
426,폐업,637-0975,대구광역시 달서구 대천동 555번지,폭시펫동물병원
427,폐업,053-637-0275,대구광역시 달서구 대천동 326-1번지 이안월배아파트 상가동 103호,24시 응급 수호동물병원
428,폐업,633-0683,대구광역시 달서구 대천동 555번지 이마트월배점 2층,foxypet동물병원
429,폐업,053-641-0010,대구광역시 달서구 상인동 1332-18,도원동물병원
430,폐업,568-9119,대구광역시 달서구 용산동 934-2   번지,새롬동물병원
431,폐업,053-637-0975,대구광역시 달서구 대천동 555번지 이마트 2층,아이러브팻 동물병원
432,폐업,,대구광역시 달서구 용산동 230-11번지 홈플러스 지하1층,도그플러스동물병원
433,폐업,631-9966,대구광역시 달서구 대곡동 7-6번지,24시 프라임 동물병원
434,폐업,633-0683,대구광역시 달서구 대천동 555번지 이마트 2층,폭시펫동물병원
435,폐업,053-566-0233,대구광역시 달서구 장기동 555-21  번지,페츠업동물병원
436,폐업,567-8275,대구광역시 달서구 장기동 566-4번지,본리종합동물병원
437,폐업,053-636-1118,대구광역시 달서구 진천동 482-24  번지,대곡동물병원
438,폐업,053-636-1118,대구광역시 달서구 진천동 482-24  번지,대곡동물병원
439,폐업,053-588-4633,대구광역시 달서구 호산동 380-9   번지,화성동물병원
440,폐업,,대구광역시 달서구 이곡동 1238-7   번지,한솔동물병원
441,폐업,,대구광역시 북구 칠성동2가 380-4번지,칠성플러스동물병원
442,폐업,053-325-2530,대구광역시 북구 태전동 1049-4,강북동물병원
443,폐업,326-0580,대구광역시 북구 읍내동 665번지,송림동물병원
444,폐업,054-431-4439,경상북도 김천시 성내동 10-23,제일가축병원
445,폐업,,경상북도 김천시 황금동 91-7   번지,중부동물병원
446,폐업,,경상북도 김천시 어모면 중왕리 535-6번지,백두 동물병원
447,폐업,054-435-3939,경상북도 김천시 성내동 65-3번지,김천가축병원(출장진료전문)
448,폐업,054-854-3060,경상북도 안동시 남문동 207-2,경안동물병원
449,폐업,,경상북도 안동시 임동면 중평리 322,임동가축병원
450,폐업,054-858-5120,경상북도 안동시 풍산읍 안교리 123-133번지,풍산가축병원
451,폐업,054-859-5449,경상북도 안동시 옥동 791-5번지,튼튼동물병원
452,폐업,054-900-1878,,장동물병원
453,폐업,,경상북도 안동시 당북동 96-3번지,서호축산동물병원
454,폐업,,경상북도 안동시 수상동 820-118번지,신라동물병원
455,폐업,852-7582,경상북도 안동시 옥동 796-1번지 이마트 2층,펫프렌즈동물병원
456,폐업,858-0075,인천광역시 연수구 송도동 21-65번지 송도힐스테이트 601동 106호,사랑이 넘치는 동물병원
457,폐업,032-822-8275,인천광역시 연수구 동춘동 926번지 홈플러스 인천연수점 지하1층,아이러브펫동물병원 인천연수점
458,폐업,032-822-8275,인천광역시 연수구 동춘동 926번지 홈플러스인천연수점 지하1층호,아이러브펫동물병원 인천연수점
459,폐업,032-222-2782,,위즈펫 동물병원
460,폐업,,전라북도 고창군 대산면 매산리 110번지,시중
461,폐업,563-6063,전라북도 고창군 해리면 하련리 158번지 1통,해리
462,폐업,,전라북도 고창군 고창읍 읍내리 584-30번지 15통,홍
463,폐업,562-9154,전라북도 고창군 해리면 하련리 194-6번지,김
